Address,Price,Parcel,Date
3005 Stevens St,245000,70921211284,2014-06-01
3005 Stevens St,159900,70921211284,2003-08-01
121 N Allen St,315000,70922217041,2011-08-01
203 N Allen St,320000,70922216134,2013-06-01
207 N Allen St,316000,70922216126,2012-06-01
207 N Allen St,265400,70922216126,2008-06-01
1908 Arlington Pl,500000,70922214097,2015-10-01
1908 Arlington Pl,380000,70922214097,2004-11-01
1919 Arlington Pl,800000,70922219021,2009-07-01
113 Bascom Pl,190000,70922228022,2013-09-01
113 Bascom Pl,222500,70922228022,2012-12-01
113 Bascom Pl,167900,70922228022,2003-08-01
114 Bascom Pl,540000,70922217116,2007-08-01
121 Bascom Pl,573650,70922218057,2006-10-01
122 Bascom Pl,435000,70922217132,2012-08-01
122 Bascom Pl,325000,70922217132,2004-02-01
2106 Bascom St,600000,70922218081,2011-01-01
2106 Bascom St,558000,70922218081,2009-06-01
2106 Bascom St,585000,70922218081,2003-03-01
1713 Chadbourne Ave,435000,70922234061,2005-07-01
1715 Chadbourne Ave,460000,70922234079,2013-05-01
1716 Chadbourne Ave,288000,70922232172,2004-11-01
1717 Chadbourne Ave,357000,70922234087,2004-08-01
1723 Chadbourne Ave,365000,70922234102,2008-08-01
1723 Chadbourne Ave,330000,70922234102,2004-03-01
1725 Chadbourne Ave,538000,70922234110,2010-03-01
1726 Chadbourne Ave,405000,70922232148,2017-06-01
1726 Chadbourne Ave,325060,70922232148,2015-04-01
1726 Chadbourne Ave,215100,70922232148,2009-11-01
1806 Chadbourne Ave,356000,70922231207,2011-11-01
1806 Chadbourne Ave,279900,70922231207,2002-03-01
1822 Chadbourne Ave,513000,70922231166,2007-03-01
1840 Chadbourne Ave,407500,70922231140,2012-05-01
2011 Chadbourne Ave,635000,70922236059,2009-04-01
2025 Chadbourne Ave,652000,70922236083,2012-08-01
2027 Chadbourne Ave,605000,70922236091,2012-04-01
2030 Chadbourne Ave,456250,70922230100,2011-04-01
2117 Chadbourne Ave,550000,70922237057,2008-08-01
2122 Chadbourne Ave,640000,70922229129,2017-06-01
2125 Chadbourne Ave,540000,70922237073,2011-07-01
2126 Chadbourne Ave,505000,70922229111,2007-06-01
2131 Chadbourne Ave,537500,70922237081,2015-01-01
2133 Chadbourne Ave,490000,70922237099,2013-05-01
2133 Chadbourne Ave,337500,70922237099,2002-07-01
2137 Chadbourne Ave,385000,70922237106,2009-05-01
2137 Chadbourne Ave,327000,70922237106,2007-06-01
2002 Chamberlain Ave,336000,70922215110,2003-07-01
2021 Chamberlain Ave,765100,70922219055,2013-08-01
2024 Chamberlain Ave,675000,70922215079,2016-07-01
2101 Chamberlain Ave,533000,70922218015,2013-09-01
2101 Chamberlain Ave,315000,70922218015,2006-11-01
2109 Chamberlain Ave,509200,70922218023,2016-10-01
2109 Chamberlain Ave,465000,70922218023,2012-05-01
2125 Chamberlain Ave,487500,70922217017,2017-06-01
2135 Chamberlain Ave,595000,70922217025,2017-06-01
2135 Chamberlain Ave,499900,70922217025,2008-07-01
2135 Chamberlain Ave,465000,70922217025,2003-03-01
115 Ely Pl,880000,70922220052,2016-11-01
206 Forest St,360000,70922216233,2006-08-01
1709 Hoyt St,585500,70922224012,2014-08-01
1711 Hoyt St,235000,70922224020,2002-02-01
1715 Hoyt St,490000,70922224038,2006-05-01
1715 Hoyt St,370000,70922224038,2003-06-01
1717 Hoyt St,550000,70922224046,2016-02-01
1718 Hoyt St,428165,70922221092,2014-06-01
1718 Hoyt St,302500,70922221092,2007-09-01
1711 Kendall Ave,767000,70922212017,2011-03-01
1717 Kendall Ave,645200,70922212025,2012-09-01
1717 Kendall Ave,520000,70922212025,2003-12-01
1811 Kendall Ave,679000,70922213015,2015-05-01
1811 Kendall Ave,510000,70922213015,2009-09-01
1915 Kendall Ave,275000,70922214039,2004-06-01
1921 Kendall Ave,217500,70922214055,2002-12-01
1925 Kendall Ave,399000,70922214063,2013-10-01
2015 Kendall Ave,350000,70922215029,2016-05-01
2015 Kendall Ave,306000,70922215029,2014-11-01
2015 Kendall Ave,260000,70922215029,2012-06-01
2015 Kendall Ave,290000,70922215029,2004-07-01
2021 Kendall Ave,330000,70922215045,2007-03-01
2105 Kendall Ave,329900,70922216019,2015-04-01
2105 Kendall Ave,298900,70922216019,2009-07-01
2105 Kendall Ave,282500,70922216019,2004-12-01
2113 Kendall Ave,403000,70922216035,2017-12-01
2115 Kendall Ave,310000,70922216043,2012-07-01
12 Lathrop St,310000,70922234053,2014-12-01
12 Lathrop St,295900,70922234053,2004-08-01
28 Lathrop St,455000,70922232049,2014-12-01
28 Lathrop St,350000,70922232049,2005-02-01
112 Lathrop St,580000,70922224187,2014-05-01
112 Lathrop St,381700,70922224187,2007-10-01
112 Lathrop St,364000,70922224187,2005-08-01
128 Lathrop St,272500,70922221125,2002-08-01
138 Lathrop St,360000,70922221167,2014-11-01
138 Lathrop St,330000,70922221167,2005-02-01
208 Lathrop St,800000,70922212132,2012-08-01
210 Lathrop St,545000,70922212140,2004-07-01
234 Lathrop St,669000,70922212158,2008-08-01
234 Lathrop St,630000,70922212158,2003-09-01
205 Princeton Ave,770000,70922213057,2017-04-01
205 Princeton Ave,690000,70922213057,2015-06-01
7 N Prospect Ave,930000,70922236116,2012-03-01
8 N Prospect Ave,800000,70922237015,2002-07-01
15 N Prospect Ave,480000,70922236108,2010-08-01
21 N Prospect Ave,672500,70922230093,2012-08-01
22 N Prospect Ave,410000,70922229161,2004-07-01
22 N Prospect Ave,395000,70922229161,2003-03-01
121 N Prospect Ave,790000,70922227032,2015-07-01
137 N Prospect Ave,717550,70922226034,2014-08-01
146 N Prospect Ave,630000,70922219097,2014-10-01
146 N Prospect Ave,717200,70922219097,2005-08-01
150 N Prospect Ave,535000,70922219104,2007-04-01
150 N Prospect Ave,435000,70922219104,2004-04-01
163 N Prospect Ave,442000,70922220044,2014-08-01
163 N Prospect Ave,267500,70922220044,2002-08-01
167 N Prospect Ave,560000,70922220036,2003-09-01
173 N Prospect Ave,795000,70922220028,2008-07-01
173 N Prospect Ave,580000,70922220028,2002-06-01
177 N Prospect Ave,683000,70922220010,2016-04-01
190 N Prospect Ave,420000,70922213065,2010-11-01
205 N Prospect Ave,955000,70922212041,2014-06-01
211 N Prospect Ave,900000,70922212033,2011-06-01
211 N Prospect Ave,345000,70922212033,2002-06-01
1706 Regent St,300000,70922234194,2015-05-01
1708 Regent St,279000,70922234186,2010-04-01
1726 Regent St,419000,70922234152,2017-07-01
1726 Regent St,232000,70922234152,2002-07-01
1910 Regent St,455000,70922236174,2006-11-01
1918 Regent St,345000,70922236166,2012-01-01
1922 Regent St,508000,70922236158,2014-07-01
1922 Regent St,559000,70922236158,2007-03-01
1934 Regent St,455000,70922236132,2007-01-01
2118 Regent St,395000,70922237205,2016-06-01
2118 Regent St,405000,70922237205,2013-09-01
2118 Regent St,325000,70922237205,2008-07-01
2118 Regent St,315000,70922237205,2007-03-01
2118 Regent St,257000,70922237205,2002-08-01
2122 Regent St,313500,70922237198,2012-12-01
2122 Regent St,235000,70922237198,2002-06-01
2130 Regent St,365000,70922237164,2017-11-01
2130 Regent St,227000,70922237164,2012-06-01
2130 Regent St,255000,70922237164,2009-07-01
2130 Regent St,200000,70922237164,2004-10-01
2130 Regent St,135500,70922237164,2002-12-01
16 N Roby Rd,558500,70922236041,2017-07-01
35 N Roby Rd,415000,70922231132,2016-12-01
40 N Roby Rd,495000,70922230019,2013-03-01
40 N Roby Rd,555000,70922230019,2008-08-01
102 N Roby Rd,718271,70922227016,2014-05-01
20 N Spooner St,365000,70922231017,2007-06-01
21 N Spooner St,350000,70922232130,2010-06-01
21 N Spooner St,370000,70922232130,2005-03-01
21 N Spooner St,315000,70922232130,2003-06-01
25 N Spooner St,270000,70922232122,2014-05-01
25 N Spooner St,315000,70922232122,2014-11-01
29 N Spooner St,252000,70922232114,2008-06-01
30 N Spooner St,352000,70922231025,2014-07-01
102 N Spooner St,630000,70922225135,2011-11-01
108 N Spooner St,637500,70922225143,2009-07-01
108 N Spooner St,507500,70922225143,2005-05-01
111 N Spooner St,265000,70922224070,2011-03-01
113 N Spooner St,400500,70922224062,2016-12-01
113 N Spooner St,370000,70922224062,2015-05-01
113 N Spooner St,365000,70922224062,2007-06-01
113 N Spooner St,320000,70922224062,2003-06-01
115 N Spooner St,469900,70922224054,2013-05-01
115 N Spooner St,334000,70922224054,2002-09-01
122 N Spooner St,312500,70922225185,2012-09-01
122 N Spooner St,325000,70922225185,2004-12-01
126 N Spooner St,299900,70922225193,2002-06-01
207 N Spooner St,618000,70922212075,2009-07-01
1707 Summit Ave,390000,70922221018,2016-11-01
1708 Summit Ave,810000,70922212116,2005-07-01
1713 Summit Ave,604000,70922221034,2003-07-01
1727 Summit Ave,565000,70922221068,2009-06-01
1727 Summit Ave,385000,70922221068,2006-07-01
1809 Summit Ave,700000,70922225010,2004-07-01
1811 Summit Ave,580000,70922225036,2010-08-01
1815 Summit Ave,730000,70922225044,2016-06-01
1815 Summit Ave,655000,70922225044,2007-07-01
1825 Summit Ave,560000,70922225052,2013-08-01
1827 Summit Ave,542500,70922225060,2015-12-01
1827 Summit Ave,403000,70922225060,2011-09-01
1832 Summit Ave,900000,70922226167,2016-12-01
1711 Van Hise Ave,525000,70922232065,2017-05-01
1714 Van Hise Ave,650000,70922224137,2017-11-01
1714 Van Hise Ave,485900,70922224137,2016-03-01
1714 Van Hise Ave,440000,70922224137,2015-11-01
1714 Van Hise Ave,430000,70922224137,2013-01-01
1714 Van Hise Ave,437800,70922224137,2006-06-01
1714 Van Hise Ave,339000,70922224137,2002-05-01
1715 Van Hise Ave,428500,70922232073,2017-07-01
1715 Van Hise Ave,338500,70922232073,2012-01-01
1715 Van Hise Ave,320000,70922232073,2003-01-01
1721 Van Hise Ave,410000,70922232099,2009-08-01
1721 Van Hise Ave,313000,70922232099,2005-05-01
1727 Van Hise Ave,425000,70922232106,2012-04-01
1727 Van Hise Ave,364000,70922232106,2004-05-01
1805 Van Hise Ave,335000,70922231059,2004-06-01
1809 Van Hise Ave,430000,70922231067,2012-05-01
1812 Van Hise Ave,665000,70922225119,2007-06-01
1817 Van Hise Ave,539800,70922231075,2007-09-01
1817 Van Hise Ave,492000,70922231075,2003-07-01
1819 Van Hise Ave,477000,70922231083,2006-12-01
1822 Van Hise Ave,425000,70922225094,2016-12-01
1822 Van Hise Ave,389900,70922225094,2015-07-01
1822 Van Hise Ave,351500,70922225094,2006-08-01
1831 Van Hise Ave,550000,70922231116,2004-10-01
2010 Van Hise Ave,500000,70922227082,2013-03-01
2010 Van Hise Ave,610000,70922227082,2008-07-01
2015 Van Hise Ave,633000,70922230069,2016-12-01
2016 Van Hise Ave,690000,70922227074,2017-06-01
2016 Van Hise Ave,490000,70922227074,2004-09-01
2021 Van Hise Ave,501000,70922230150,2010-05-01
2103 Van Hise Ave,650000,70922229012,2017-07-01
2111 Van Hise Ave,455600,70922229020,2015-07-01
2114 Van Hise Ave,921700,70922228030,2017-09-01
2114 Van Hise Ave,918000,70922228030,2017-10-01
2114 Van Hise Ave,505500,70922228030,2008-10-01
2121 Van Hise Ave,520000,70922229046,2009-07-01
2122 Van Hise Ave,700000,70922217108,2002-08-01
2125 Van Hise Ave,822500,70922229054,2015-02-01
2125 Van Hise Ave,625000,70922229054,2006-08-01
2131 Van Hise Ave,885000,70922229070,2005-06-01
301 Augusta Dr,254000,70822102102,2002-10-01
402 Augusta Dr,345000,70822104075,2012-09-01
418 Augusta Dr,345000,70822104059,2008-10-01
434 Augusta Dr,275000,70822104033,2003-04-01
442 Augusta Dr,310000,70822104025,2002-01-01
450 Augusta Dr,253800,70822104017,2002-12-01
9824 Autumn Breeze Rd,460379,70821207028,2017-04-01
9828 Autumn Breeze Rd,400000,70821207010,2017-05-01
9901 Autumn Breeze Rd,395000,70821205056,2017-08-01
9902 Autumn Breeze Rd,387300,70821204090,2017-06-01
9905 Autumn Breeze Rd,377000,70821205048,2017-12-01
9906 Autumn Breeze Rd,460523,70821204082,2016-06-01
9909 Autumn Breeze Rd,380000,70821205030,2017-07-01
9909 Autumn Breeze Rd,370100,70821205030,2016-04-01
9910 Autumn Breeze Rd,447143,70821204074,2017-08-01
9917 Autumn Breeze Rd,380000,70821205014,2017-06-01
9922 Autumn Breeze Rd,475217,70821204040,2017-09-01
9926 Autumn Breeze Rd,468692,70821204032,2016-08-01
9929 Autumn Breeze Rd,467292,70821203034,2016-10-01
9930 Autumn Breeze Rd,544002,70821204024,2016-07-01
9933 Autumn Breeze Rd,402000,70821203026,2017-11-01
9934 Autumn Breeze Rd,512124,70821204016,2016-05-01
402 Bay Hill Dr,168000,70822110064,2010-12-01
410 Bay Hill Dr,208000,70822110048,2006-05-01
417 Bay Hill Dr,200000,70822106146,2015-05-01
422 Bay Hill Dr,190000,70822110014,2005-03-01
422 Bay Hill Dr,166400,70822110014,2003-07-01
425 Bay Hill Dr,175000,70822106154,2003-10-01
429 Bay Hill Dr,194900,70822106162,2005-04-01
433 Bay Hill Dr,209900,70822106170,2010-05-01
433 Bay Hill Dr,200000,70822106170,2005-08-01
437 Bay Hill Dr,211000,70822106188,2016-08-01
441 Bay Hill Dr,222500,70822106196,2016-11-01
453 Bay Hill Dr,181500,70822106229,2009-02-01
461 Bay Hill Dr,204000,70822106013,2005-07-01
461 Bay Hill Dr,172500,70822106013,2004-01-01
401 Big Stone Trl,503168,70821206062,2016-05-01
405 Big Stone Trl,495000,70821206070,2017-01-01
413 Big Stone Trl,475000,70821206096,2016-12-01
507 Big Stone Trl,462500,70821207036,2017-08-01
511 Big Stone Trl,457220,70821207044,2017-11-01
527 Big Stone Trl,461800,70821207086,2017-08-01
531 Big Stone Trl,412122,70821207094,2016-09-01
535 Big Stone Trl,465888,70821209016,2017-08-01
539 Big Stone Trl,468000,70821209024,2017-05-01
543 Big Stone Trl,570400,70821209032,2016-04-01
606 Big Stone Trl,449900,70821212077,2016-07-01
610 Big Stone Trl,430000,70821212069,2016-07-01
631 Big Stone Trl,438344,70821210055,2016-08-01
635 Big Stone Trl,419900,70821210063,2017-06-01
647 Big Stone Trl,501138,70821210097,2017-03-01
8301 Blackwolf Dr,173500,70822108085,2004-11-01
8302 Blackwolf Dr,240000,70822105263,2017-10-01
8303 Blackwolf Dr,161900,70822108077,2002-01-01
8304 Blackwolf Dr,180000,70822105255,2011-06-01
8304 Blackwolf Dr,158000,70822105255,2002-05-01
8305 Blackwolf Dr,212000,70822108069,2017-04-01
8305 Blackwolf Dr,149900,70822108069,2002-04-01
8306 Blackwolf Dr,203000,70822105247,2014-05-01
8306 Blackwolf Dr,191800,70822105247,2009-05-01
8306 Blackwolf Dr,201000,70822105247,2006-05-01
8309 Blackwolf Dr,199900,70822108043,2014-02-01
8309 Blackwolf Dr,214900,70822108043,2007-04-01
8311 Blackwolf Dr,217000,70822108035,2017-01-01
8311 Blackwolf Dr,196000,70822108035,2008-05-01
8313 Blackwolf Dr,156900,70822108027,2002-07-01
8315 Blackwolf Dr,220500,70822108019,2016-08-01
8315 Blackwolf Dr,180000,70822108019,2008-01-01
8318 Blackwolf Dr,255000,70822105180,2017-05-01
8402 Blackwolf Dr,350000,70822105164,2009-06-01
8402 Blackwolf Dr,295000,70822105164,2002-07-01
8406 Blackwolf Dr,305500,70822105156,2011-08-01
8421 Blackwolf Dr,350000,70822102326,2004-07-01
8422 Blackwolf Dr,327500,70822105114,2011-04-01
8422 Blackwolf Dr,310000,70822105114,2010-01-01
8425 Blackwolf Dr,279000,70822102318,2012-01-01
8425 Blackwolf Dr,276000,70822102318,2008-05-01
8426 Blackwolf Dr,355000,70822105106,2014-04-01
8426 Blackwolf Dr,280000,70822105106,2003-06-01
8430 Blackwolf Dr,384000,70822105099,2014-08-01
8502 Blackwolf Dr,325000,70822105073,2005-04-01
8506 Blackwolf Dr,348500,70822105065,2005-05-01
8514 Blackwolf Dr,322000,70822105049,2010-12-01
8518 Blackwolf Dr,269000,70822105031,2002-08-01
9906 Bronze Leaf Ln,385000,70821205064,2017-06-01
9907 Bronze Leaf Ln,404000,70821206046,2017-12-01
9910 Bronze Leaf Ln,371616,70821205072,2017-02-01
9911 Bronze Leaf Ln,468905,70821206038,2017-10-01
9914 Bronze Leaf Ln,386639,70821205080,2016-09-01
9915 Bronze Leaf Ln,465000,70821206020,2017-09-01
9918 Bronze Leaf Ln,415930,70821205098,2016-10-01
9919 Bronze Leaf Ln,419000,70821206012,2017-04-01
401 Burnt Sienna Dr,449096,70821203109,2017-11-01
402 Burnt Sienna Dr,545498,70821202028,2017-04-01
405 Burnt Sienna Dr,373721,70821203117,2017-12-01
406 Burnt Sienna Dr,437237,70821202036,2017-08-01
409 Burnt Sienna Dr,396931,70821203125,2016-08-01
410 Burnt Sienna Dr,551650,70821202044,2017-09-01
414 Burnt Sienna Dr,505330,70821202052,2016-06-01
417 Burnt Sienna Dr,499585,70821203141,2016-08-01
418 Burnt Sienna Dr,602267,70821202060,2016-06-01
504 Burnt Sienna Dr,566313,70821202086,2017-01-01
512 Burnt Sienna Dr,465000,70821202101,2017-06-01
9905 Cape Silver Way,458766,70821213017,2016-07-01
8402 Castle Pines Dr,262000,70822102201,2003-10-01
8406 Castle Pines Dr,392500,70822102219,2006-10-01
8409 Castle Pines Dr,415900,70822103069,2009-06-01
8409 Castle Pines Dr,361500,70822103069,2003-04-01
8414 Castle Pines Dr,400000,70822102235,2011-08-01
8414 Castle Pines Dr,435000,70822102235,2007-05-01
8414 Castle Pines Dr,368500,70822102235,2004-07-01
8417 Castle Pines Dr,379000,70822103051,2005-06-01
8418 Castle Pines Dr,255000,70822102243,2011-07-01
8421 Castle Pines Dr,353000,70822103043,2014-10-01
8421 Castle Pines Dr,308500,70822103043,2003-06-01
8430 Castle Pines Dr,330000,70822102277,2004-07-01
417 Cherry Hill Dr,196000,70822107194,2015-08-01
417 Cherry Hill Dr,174000,70822107194,2004-03-01
421 Cherry Hill Dr,195000,70822107186,2009-09-01
421 Cherry Hill Dr,175000,70822107186,2003-11-01
425 Cherry Hill Dr,200000,70822107178,2005-10-01
426 Cherry Hill Dr,215000,70822106120,2017-02-01
426 Cherry Hill Dr,200000,70822106120,2006-03-01
426 Cherry Hill Dr,176000,70822106120,2004-06-01
426 Cherry Hill Dr,198000,70822106120,2004-10-01
429 Cherry Hill Dr,157900,70822107160,2003-06-01
430 Cherry Hill Dr,140900,70822106112,2002-01-01
433 Cherry Hill Dr,201000,70822107152,2006-05-01
433 Cherry Hill Dr,189900,70822107152,2004-06-01
437 Cherry Hill Dr,174900,70822107144,2010-08-01
437 Cherry Hill Dr,155900,70822107144,2002-05-01
438 Cherry Hill Dr,193000,70822106097,2012-07-01
438 Cherry Hill Dr,206000,70822106097,2009-11-01
438 Cherry Hill Dr,189900,70822106097,2006-12-01
441 Cherry Hill Dr,168000,70822107136,2011-01-01
441 Cherry Hill Dr,187000,70822107136,2007-03-01
441 Cherry Hill Dr,189000,70822107136,2004-04-01
442 Cherry Hill Dr,188000,70822106089,2015-03-01
442 Cherry Hill Dr,196500,70822106089,2005-06-01
442 Cherry Hill Dr,160400,70822106089,2003-05-01
445 Cherry Hill Dr,175000,70822107128,2012-05-01
446 Cherry Hill Dr,206000,70822106071,2010-12-01
446 Cherry Hill Dr,204000,70822106071,2007-02-01
446 Cherry Hill Dr,149900,70822106071,2003-07-01
453 Cherry Hill Dr,175000,70822107102,2004-08-01
454 Cherry Hill Dr,225000,70822106055,2016-12-01
454 Cherry Hill Dr,156000,70822106055,2002-01-01
457 Cherry Hill Dr,180000,70822107095,2004-08-01
458 Cherry Hill Dr,165000,70822106047,2012-07-01
9307 Cobalt St,370000,70821411166,2017-02-01
9307 Cobalt St,336907,70821411166,2015-08-01
9310 Cobalt St,520300,70821404012,2015-05-01
9311 Cobalt St,376611,70821411158,2016-01-01
9315 Cobalt St,358294,70821411140,2015-09-01
9318 Cobalt St,441313,70821404038,2014-11-01
9321 Cobalt St,399500,70821411132,2014-07-01
9322 Cobalt St,515474,70821404046,2016-01-01
9325 Cobalt St,361395,70821411124,2014-11-01
9326 Cobalt St,474970,70821404054,2017-07-01
9329 Cobalt St,359500,70821411116,2016-06-01
9333 Cobalt St,445000,70821411108,2017-08-01
9401 Cobalt St,390723,70821410233,2015-07-01
9402 Cobalt St,375000,70821408204,2015-12-01
9406 Cobalt St,440438,70821408197,2016-04-01
9409 Cobalt St,439358,70821410217,2015-07-01
9410 Cobalt St,439939,70821408189,2015-10-01
9413 Cobalt St,439900,70821410209,2015-07-01
9414 Cobalt St,410630,70821408171,2016-08-01
9417 Cobalt St,439500,70821410192,2015-09-01
9418 Cobalt St,416500,70821408163,2015-01-01
9421 Cobalt St,428945,70821410184,2016-07-01
9422 Cobalt St,425382,70821408155,2014-03-01
518 Dragon Willow Ln,427900,70821215021,2017-11-01
522 Dragon Willow Ln,505000,70821215013,2017-12-01
9401 Eagle Nest Ln,370000,70821110122,2012-05-01
9401 Eagle Nest Ln,415000,70821110122,2010-08-01
9401 Eagle Nest Ln,389000,70821110122,2006-08-01
9402 Eagle Nest Ln,301700,70821109109,2005-07-01
